event_id,event_time,transaction_id,payment_id,merchant_id,fraud_risk_score,fraud_decision,payment_incident_detected,payment_incident_type,payment_incident_severity,amount,payment_method,scenario_type,expected_spike,synthetic_monitoring_note
mon_evt_0022346,2026-08-30T07:49:41,10022346,pay_mon_0022346,merchant_043,0.010379,ALLOW,False,NORMAL_PAYMENT,NONE,40.46,netbanking,RECOVERY,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0022347,2026-08-30T07:49:52,10022347,pay_mon_0022347,merchant_071,0.055318,ALLOW,False,NORMAL_PAYMENT,NONE,36.34,netbanking,RECOVERY,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0022348,2026-08-30T07:50:03,10022348,pay_mon_0022348,merchant_072,0.158514,ALLOW,False,NORMAL_PAYMENT,NONE,261.31,wallet,RECOVERY,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0022349,2026-08-30T07:50:15,10022349,pay_mon_0022349,merchant_103,0.087197,ALLOW,False,NORMAL_PAYMENT,NONE,36.09,wallet,RECOVERY,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0022350,2026-08-30T07:50:26,10022350,pay_mon_0022350,merchant_088,0.127648,ALLOW,False,NORMAL_PAYMENT,NONE,33.97,wallet,RECOVERY,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0022351,2026-08-30T07:50:37,10022351,pay_mon_0022351,merchant_020,0.732539,REVIEW,False,NORMAL_PAYMENT,NONE,14.92,wallet,RECOVERY,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0022352,2026-08-30T07:50:48,10022352,pay_mon_0022352,merchant_021,0.022093,ALLOW,False,NORMAL_PAYMENT,NONE,57.33,wallet,RECOVERY,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0022353,2026-08-30T07:51:00,10022353,pay_mon_0022353,merchant_028,0.064797,ALLOW,False,NORMAL_PAYMENT,NONE,406.9,netbanking,RECOVERY,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0022354,2026-08-30T07:51:11,10022354,pay_mon_0022354,merchant_098,0.013693,ALLOW,False,NORMAL_PAYMENT,NONE,413.86,netbanking,RECOVERY,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0022355,2026-08-30T07:51:22,10022355,pay_mon_0022355,merchant_088,0.03168,ALLOW,False,NORMAL_PAYMENT,NONE,10.7,netbanking,RECOVERY,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0022356,2026-08-30T07:51:33,10022356,pay_mon_0022356,merchant_027,0.977249,REVIEW,False,NORMAL_PAYMENT,NONE,69.33,wallet,RECOVERY,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0022357,2026-08-30T07:51:45,10022357,pay_mon_0022357,merchant_054,0.110429,ALLOW,False,NORMAL_PAYMENT,NONE,41.55,upi,RECOVERY,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0022358,2026-08-30T07:51:56,10022358,pay_mon_0022358,merchant_062,0.148707,ALLOW,False,NORMAL_PAYMENT,NONE,36.59,card,RECOVERY,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0022359,2026-08-30T07:52:07,10022359,pay_mon_0022359,merchant_027,0.299518,ALLOW,False,NORMAL_PAYMENT,NONE,200.28,card,RECOVERY,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0022360,2026-08-30T07:52:18,10022360,pay_mon_0022360,merchant_066,0.168592,ALLOW,False,NORMAL_PAYMENT,NONE,38.34,upi,RECOVERY,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0022361,2026-08-30T07:52:30,10022361,pay_mon_0022361,merchant_026,0.918184,REVIEW,False,NORMAL_PAYMENT,NONE,6.31,card,RECOVERY,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0022362,2026-08-30T07:52:41,10022362,pay_mon_0022362,merchant_096,0.143178,ALLOW,False,NORMAL_PAYMENT,NONE,48.17,upi,RECOVERY,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0022363,2026-08-30T07:52:52,10022363,pay_mon_0022363,merchant_012,0.046429,ALLOW,False,NORMAL_PAYMENT,NONE,70.8,wallet,RECOVERY,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0022364,2026-08-30T07:53:03,10022364,pay_mon_0022364,merchant_037,0.047176,ALLOW,False,NORMAL_PAYMENT,NONE,26.4,upi,RECOVERY,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0022365,2026-08-30T07:53:15,10022365,pay_mon_0022365,merchant_015,0.210119,ALLOW,False,NORMAL_PAYMENT,NONE,250.88,wallet,RECOVERY,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0022366,2026-08-30T07:53:26,10022366,pay_mon_0022366,merchant_113,0.914999,REVIEW,False,NORMAL_PAYMENT,NONE,22.91,wallet,RECOVERY,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0022367,2026-08-30T07:53:37,10022367,pay_mon_0022367,merchant_049,0.004876,ALLOW,False,NORMAL_PAYMENT,NONE,119.46,upi,RECOVERY,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0022368,2026-08-30T07:53:48,10022368,pay_mon_0022368,merchant_105,0.140953,ALLOW,False,NORMAL_PAYMENT,NONE,20.66,wallet,RECOVERY,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0022369,2026-08-30T07:54:00,10022369,pay_mon_0022369,merchant_055,0.123616,ALLOW,False,NORMAL_PAYMENT,NONE,44.94,wallet,RECOVERY,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0022370,2026-08-30T07:54:11,10022370,pay_mon_0022370,merchant_110,0.081329,ALLOW,False,NORMAL_PAYMENT,NONE,37.4,card,RECOVERY,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0022371,2026-08-30T07:54:22,10022371,pay_mon_0022371,merchant_036,0.305791,ALLOW,False,NORMAL_PAYMENT,NONE,83.48,card,RECOVERY,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0022372,2026-08-30T07:54:33,10022372,pay_mon_0022372,merchant_042,0.281474,ALLOW,False,NORMAL_PAYMENT,NONE,240.89,netbanking,RECOVERY,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0022373,2026-08-30T07:54:45,10022373,pay_mon_0022373,merchant_007,0.095959,ALLOW,False,NORMAL_PAYMENT,NONE,96.32,wallet,RECOVERY,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0022374,2026-08-30T07:54:56,10022374,pay_mon_0022374,merchant_045,0.180707,ALLOW,False,NORMAL_PAYMENT,NONE,52.81,card,RECOVERY,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0022375,2026-08-30T07:55:07,10022375,pay_mon_0022375,merchant_067,0.08548,ALLOW,False,NORMAL_PAYMENT,NONE,93.14,wallet,RECOVERY,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0022376,2026-08-30T07:55:18,10022376,pay_mon_0022376,merchant_004,0.081513,ALLOW,False,NORMAL_PAYMENT,NONE,93.09,netbanking,RECOVERY,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0022377,2026-08-30T07:55:30,10022377,pay_mon_0022377,merchant_108,0.038066,ALLOW,False,NORMAL_PAYMENT,NONE,34.21,upi,RECOVERY,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0022378,2026-08-30T07:55:41,10022378,pay_mon_0022378,merchant_006,0.008517,ALLOW,False,NORMAL_PAYMENT,NONE,22.69,upi,RECOVERY,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0022379,2026-08-30T07:55:52,10022379,pay_mon_0022379,merchant_089,0.008893,ALLOW,False,NORMAL_PAYMENT,NONE,50.62,card,RECOVERY,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0022380,2026-08-30T07:56:03,10022380,pay_mon_0022380,merchant_048,0.025806,ALLOW,False,NORMAL_PAYMENT,NONE,84.94,netbanking,RECOVERY,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0022381,2026-08-30T07:56:15,10022381,pay_mon_0022381,merchant_068,0.019104,ALLOW,False,NORMAL_PAYMENT,NONE,200.15,upi,RECOVERY,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0022382,2026-08-30T07:56:26,10022382,pay_mon_0022382,merchant_048,0.237838,ALLOW,False,NORMAL_PAYMENT,NONE,37.67,upi,RECOVERY,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0022383,2026-08-30T07:56:37,10022383,pay_mon_0022383,merchant_080,0.07259,ALLOW,False,NORMAL_PAYMENT,NONE,202.0,card,RECOVERY,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0022384,2026-08-30T07:56:48,10022384,pay_mon_0022384,merchant_076,0.185969,ALLOW,False,NORMAL_PAYMENT,NONE,47.86,upi,RECOVERY,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0022385,2026-08-30T07:57:00,10022385,pay_mon_0022385,merchant_102,0.034196,ALLOW,True,RETRY_RELATED_PAYMENT_RISK,MEDIUM,73.76,netbanking,RECOVERY,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0022386,2026-08-30T07:57:11,10022386,pay_mon_0022386,merchant_118,0.080634,ALLOW,False,NORMAL_PAYMENT,NONE,41.24,upi,RECOVERY,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0022387,2026-08-30T07:57:22,10022387,pay_mon_0022387,merchant_104,0.04921,ALLOW,False,NORMAL_PAYMENT,NONE,61.42,card,RECOVERY,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0022388,2026-08-30T07:57:33,10022388,pay_mon_0022388,merchant_065,0.67957,REVIEW,True,DEBIT_SERVICE_MISMATCH,HIGH,62.06,upi,RECOVERY,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0022389,2026-08-30T07:57:45,10022389,pay_mon_0022389,merchant_095,0.016294,ALLOW,False,NORMAL_PAYMENT,NONE,44.02,upi,RECOVERY,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0022390,2026-08-30T07:57:56,10022390,pay_mon_0022390,merchant_105,0.078752,ALLOW,False,NORMAL_PAYMENT,NONE,16.46,netbanking,RECOVERY,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0022391,2026-08-30T07:58:07,10022391,pay_mon_0022391,merchant_076,0.156982,ALLOW,False,NORMAL_PAYMENT,NONE,76.85,card,RECOVERY,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0022392,2026-08-30T07:58:18,10022392,pay_mon_0022392,merchant_078,0.77061,REVIEW,False,NORMAL_PAYMENT,NONE,30.33,wallet,RECOVERY,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0022393,2026-08-30T07:58:30,10022393,pay_mon_0022393,merchant_023,0.194527,ALLOW,False,NORMAL_PAYMENT,NONE,105.15,netbanking,RECOVERY,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0022394,2026-08-30T07:58:41,10022394,pay_mon_0022394,merchant_042,0.030529,ALLOW,False,NORMAL_PAYMENT,NONE,259.67,upi,RECOVERY,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0022395,2026-08-30T07:58:52,10022395,pay_mon_0022395,merchant_119,0.302886,ALLOW,False,NORMAL_PAYMENT,NONE,114.68,upi,RECOVERY,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0022396,2026-08-30T07:59:03,10022396,pay_mon_0022396,merchant_092,0.17035,ALLOW,False,NORMAL_PAYMENT,NONE,73.23,netbanking,RECOVERY,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0022397,2026-08-30T07:59:15,10022397,pay_mon_0022397,merchant_097,0.144387,ALLOW,False,NORMAL_PAYMENT,NONE,22.48,card,RECOVERY,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0022398,2026-08-30T07:59:26,10022398,pay_mon_0022398,merchant_099,0.214091,ALLOW,False,NORMAL_PAYMENT,NONE,589.9,card,RECOVERY,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0022399,2026-08-30T07:59:37,10022399,pay_mon_0022399,merchant_098,0.124602,ALLOW,False,NORMAL_PAYMENT,NONE,17.69,netbanking,RECOVERY,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0022400,2026-08-30T07:59:48,10022400,pay_mon_0022400,merchant_081,0.019013,ALLOW,False,NORMAL_PAYMENT,NONE,117.09,netbanking,RECOVERY,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0022401,2026-08-30T08:00:00,10022401,pay_mon_0022401,merchant_088,0.840317,REVIEW,False,NORMAL_PAYMENT,NONE,28.16,wallet,RECOVERY,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0022402,2026-08-30T08:00:11,10022402,pay_mon_0022402,merchant_086,0.736321,REVIEW,False,NORMAL_PAYMENT,NONE,81.35,upi,RECOVERY,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0022403,2026-08-30T08:00:22,10022403,pay_mon_0022403,merchant_008,0.123579,ALLOW,False,NORMAL_PAYMENT,NONE,357.89,wallet,RECOVERY,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0022404,2026-08-30T08:00:33,10022404,pay_mon_0022404,merchant_087,7.1e-05,ALLOW,False,NORMAL_PAYMENT,NONE,72.02,wallet,RECOVERY,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0022405,2026-08-30T08:00:45,10022405,pay_mon_0022405,merchant_019,0.145902,ALLOW,False,NORMAL_PAYMENT,NONE,48.55,netbanking,RECOVERY,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0022406,2026-08-30T08:00:56,10022406,pay_mon_0022406,merchant_095,0.136745,ALLOW,False,NORMAL_PAYMENT,NONE,27.15,netbanking,RECOVERY,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0022407,2026-08-30T08:01:07,10022407,pay_mon_0022407,merchant_044,0.072337,ALLOW,False,NORMAL_PAYMENT,NONE,33.12,upi,RECOVERY,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0022408,2026-08-30T08:01:18,10022408,pay_mon_0022408,merchant_117,0.015685,ALLOW,False,NORMAL_PAYMENT,NONE,28.81,card,RECOVERY,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0022409,2026-08-30T08:01:30,10022409,pay_mon_0022409,merchant_106,0.305874,ALLOW,False,NORMAL_PAYMENT,NONE,77.92,netbanking,RECOVERY,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0022410,2026-08-30T08:01:41,10022410,pay_mon_0022410,merchant_024,0.141394,ALLOW,True,DEBIT_SERVICE_MISMATCH,HIGH,17.03,netbanking,RECOVERY,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0022411,2026-08-30T08:01:52,10022411,pay_mon_0022411,merchant_112,0.240462,ALLOW,False,NORMAL_PAYMENT,NONE,31.25,upi,RECOVERY,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0022412,2026-08-30T08:02:03,10022412,pay_mon_0022412,merchant_065,0.1077,ALLOW,False,NORMAL_PAYMENT,NONE,39.07,netbanking,RECOVERY,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0022413,2026-08-30T08:02:15,10022413,pay_mon_0022413,merchant_067,0.811955,REVIEW,False,NORMAL_PAYMENT,NONE,44.19,netbanking,RECOVERY,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0022414,2026-08-30T08:02:26,10022414,pay_mon_0022414,merchant_074,0.196509,ALLOW,False,NORMAL_PAYMENT,NONE,49.29,upi,RECOVERY,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0022415,2026-08-30T08:02:37,10022415,pay_mon_0022415,merchant_086,0.169411,ALLOW,False,NORMAL_PAYMENT,NONE,23.8,wallet,RECOVERY,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0022416,2026-08-30T08:02:48,10022416,pay_mon_0022416,merchant_108,0.29784,ALLOW,False,NORMAL_PAYMENT,NONE,86.64,netbanking,RECOVERY,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0022417,2026-08-30T08:03:00,10022417,pay_mon_0022417,merchant_056,0.133233,ALLOW,False,NORMAL_PAYMENT,NONE,57.61,netbanking,RECOVERY,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0022418,2026-08-30T08:03:11,10022418,pay_mon_0022418,merchant_078,0.087824,ALLOW,True,DEBIT_SERVICE_MISMATCH,HIGH,255.24,wallet,RECOVERY,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0022419,2026-08-30T08:03:22,10022419,pay_mon_0022419,merchant_118,0.10761,ALLOW,False,NORMAL_PAYMENT,NONE,130.57,netbanking,RECOVERY,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0022420,2026-08-30T08:03:33,10022420,pay_mon_0022420,merchant_099,0.067702,ALLOW,False,NORMAL_PAYMENT,NONE,300.31,netbanking,RECOVERY,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0022421,2026-08-30T08:03:45,10022421,pay_mon_0022421,merchant_032,0.021474,ALLOW,False,NORMAL_PAYMENT,NONE,20.47,card,RECOVERY,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0022422,2026-08-30T08:03:56,10022422,pay_mon_0022422,merchant_104,0.752639,REVIEW,False,NORMAL_PAYMENT,NONE,161.4,card,RECOVERY,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0022423,2026-08-30T08:04:07,10022423,pay_mon_0022423,merchant_119,0.212734,ALLOW,False,NORMAL_PAYMENT,NONE,40.55,wallet,RECOVERY,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0022424,2026-08-30T08:04:18,10022424,pay_mon_0022424,merchant_028,0.076092,ALLOW,False,NORMAL_PAYMENT,NONE,73.72,netbanking,RECOVERY,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0022425,2026-08-30T08:04:30,10022425,pay_mon_0022425,merchant_025,0.119142,ALLOW,False,NORMAL_PAYMENT,NONE,100.01,upi,RECOVERY,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0022426,2026-08-30T08:04:41,10022426,pay_mon_0022426,merchant_067,0.064399,ALLOW,False,NORMAL_PAYMENT,NONE,16.68,wallet,RECOVERY,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0022427,2026-08-30T08:04:52,10022427,pay_mon_0022427,merchant_003,0.219992,ALLOW,False,NORMAL_PAYMENT,NONE,161.96,wallet,RECOVERY,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0022428,2026-08-30T08:05:03,10022428,pay_mon_0022428,merchant_010,0.074047,ALLOW,False,NORMAL_PAYMENT,NONE,14.93,card,RECOVERY,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0022429,2026-08-30T08:05:15,10022429,pay_mon_0022429,merchant_076,0.341134,ALLOW,False,NORMAL_PAYMENT,NONE,45.41,card,RECOVERY,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0022430,2026-08-30T08:05:26,10022430,pay_mon_0022430,merchant_037,0.004154,ALLOW,False,NORMAL_PAYMENT,NONE,37.46,upi,RECOVERY,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0022431,2026-08-30T08:05:37,10022431,pay_mon_0022431,merchant_022,0.030598,ALLOW,False,NORMAL_PAYMENT,NONE,48.81,wallet,RECOVERY,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0022432,2026-08-30T08:05:48,10022432,pay_mon_0022432,merchant_107,0.128809,ALLOW,False,NORMAL_PAYMENT,NONE,42.52,netbanking,RECOVERY,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0022433,2026-08-30T08:06:00,10022433,pay_mon_0022433,merchant_072,0.048315,ALLOW,False,NORMAL_PAYMENT,NONE,76.31,upi,RECOVERY,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0022434,2026-08-30T08:06:11,10022434,pay_mon_0022434,merchant_045,0.010081,ALLOW,False,NORMAL_PAYMENT,NONE,228.79,card,RECOVERY,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0022435,2026-08-30T08:06:22,10022435,pay_mon_0022435,merchant_031,0.121301,ALLOW,False,NORMAL_PAYMENT,NONE,44.73,netbanking,RECOVERY,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0022436,2026-08-30T08:06:33,10022436,pay_mon_0022436,merchant_022,0.121475,ALLOW,False,NORMAL_PAYMENT,NONE,69.94,upi,RECOVERY,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0022437,2026-08-30T08:06:45,10022437,pay_mon_0022437,merchant_012,0.895856,REVIEW,False,NORMAL_PAYMENT,NONE,14.8,card,RECOVERY,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0022438,2026-08-30T08:06:56,10022438,pay_mon_0022438,merchant_046,0.396556,ALLOW,False,NORMAL_PAYMENT,NONE,61.54,card,RECOVERY,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0022439,2026-08-30T08:07:07,10022439,pay_mon_0022439,merchant_018,0.036522,ALLOW,False,NORMAL_PAYMENT,NONE,8.88,wallet,RECOVERY,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0022440,2026-08-30T08:07:18,10022440,pay_mon_0022440,merchant_073,0.919521,REVIEW,False,NORMAL_PAYMENT,NONE,64.4,wallet,RECOVERY,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0022441,2026-08-30T08:07:30,10022441,pay_mon_0022441,merchant_076,0.028533,ALLOW,False,NORMAL_PAYMENT,NONE,93.54,wallet,RECOVERY,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0022442,2026-08-30T08:07:41,10022442,pay_mon_0022442,merchant_104,0.027051,ALLOW,False,NORMAL_PAYMENT,NONE,27.07,netbanking,RECOVERY,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0022443,2026-08-30T08:07:52,10022443,pay_mon_0022443,merchant_099,0.10581,ALLOW,True,DEBIT_SERVICE_MISMATCH,HIGH,14.5,wallet,RECOVERY,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0022444,2026-08-30T08:08:03,10022444,pay_mon_0022444,merchant_041,0.042215,ALLOW,False,NORMAL_PAYMENT,NONE,18.04,wallet,RECOVERY,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0022445,2026-08-30T08:08:15,10022445,pay_mon_0022445,merchant_118,0.038095,ALLOW,False,NORMAL_PAYMENT,NONE,56.29,netbanking,RECOVERY,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0022446,2026-08-30T08:08:26,10022446,pay_mon_0022446,merchant_061,0.130287,ALLOW,False,NORMAL_PAYMENT,NONE,209.56,card,RECOVERY,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0022447,2026-08-30T08:08:37,10022447,pay_mon_0022447,merchant_028,0.540127,REVIEW,False,NORMAL_PAYMENT,NONE,60.98,card,RECOVERY,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0022448,2026-08-30T08:08:48,10022448,pay_mon_0022448,merchant_104,0.128264,ALLOW,False,NORMAL_PAYMENT,NONE,372.15,card,RECOVERY,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0022449,2026-08-30T08:09:00,10022449,pay_mon_0022449,merchant_093,0.079404,ALLOW,False,NORMAL_PAYMENT,NONE,32.61,netbanking,RECOVERY,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0022450,2026-08-30T08:09:11,10022450,pay_mon_0022450,merchant_003,0.195183,ALLOW,False,NORMAL_PAYMENT,NONE,22.89,netbanking,RECOVERY,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0022451,2026-08-30T08:09:22,10022451,pay_mon_0022451,merchant_001,0.050111,ALLOW,False,NORMAL_PAYMENT,NONE,64.99,upi,RECOVERY,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0022452,2026-08-30T08:09:33,10022452,pay_mon_0022452,merchant_029,0.163029,ALLOW,False,NORMAL_PAYMENT,NONE,63.41,wallet,RECOVERY,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0022453,2026-08-30T08:09:45,10022453,pay_mon_0022453,merchant_020,0.121126,ALLOW,False,NORMAL_PAYMENT,NONE,67.28,wallet,RECOVERY,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0022454,2026-08-30T08:09:56,10022454,pay_mon_0022454,merchant_031,0.438821,ALLOW,False,NORMAL_PAYMENT,NONE,85.7,netbanking,RECOVERY,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0022455,2026-08-30T08:10:07,10022455,pay_mon_0022455,merchant_028,0.036264,ALLOW,False,NORMAL_PAYMENT,NONE,105.7,upi,RECOVERY,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0022456,2026-08-30T08:10:18,10022456,pay_mon_0022456,merchant_068,0.138752,ALLOW,False,NORMAL_PAYMENT,NONE,126.06,card,RECOVERY,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0022457,2026-08-30T08:10:30,10022457,pay_mon_0022457,merchant_009,0.106498,ALLOW,False,NORMAL_PAYMENT,NONE,26.58,wallet,RECOVERY,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0022458,2026-08-30T08:10:41,10022458,pay_mon_0022458,merchant_017,0.103778,ALLOW,False,NORMAL_PAYMENT,NONE,86.71,wallet,RECOVERY,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0022459,2026-08-30T08:10:52,10022459,pay_mon_0022459,merchant_020,0.132621,ALLOW,False,NORMAL_PAYMENT,NONE,36.62,card,RECOVERY,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0022460,2026-08-30T08:11:03,10022460,pay_mon_0022460,merchant_095,0.130512,ALLOW,False,NORMAL_PAYMENT,NONE,180.46,wallet,RECOVERY,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0022461,2026-08-30T08:11:15,10022461,pay_mon_0022461,merchant_112,0.038418,ALLOW,False,NORMAL_PAYMENT,NONE,42.36,wallet,RECOVERY,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0022462,2026-08-30T08:11:26,10022462,pay_mon_0022462,merchant_076,0.16822,ALLOW,False,NORMAL_PAYMENT,NONE,52.45,upi,RECOVERY,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0022463,2026-08-30T08:11:37,10022463,pay_mon_0022463,merchant_118,0.088674,ALLOW,False,NORMAL_PAYMENT,NONE,99.33,card,RECOVERY,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
